"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.303418506E0,-4.112039566E0,7.090847492E0,3.792709589E0,9.031812309E0
3.305418239E0,-4.246429920E0,7.015100002E0,3.965584517E0,9.108768065E0
3.307417972E0,-4.378987312E0,6.930800915E0,4.051105499E0,9.144560513E0
3.309417705E0,-4.439463139E0,6.887429237E0,4.230700016E0,9.221948660E0
3.311417438E0,-4.556138515E0,6.800075531E0,4.414570332E0,9.299884763E0
3.313417171E0,-4.607450962E0,6.753038883E0,4.506200314E0,9.334772616E0
3.315416971E0,-4.707022190E0,6.664463520E0,4.688848972E0,9.410442954E0
3.317416771E0,-4.831638813E0,6.516023159E0,4.965570927E0,9.511055991E0
3.319417004E0,-4.831638813E0,6.516023159E0,4.965570927E0,9.511055991E0
3.321416770E0,-4.903720856E0,6.410343647E0,5.149441242E0,9.573699860E0
3.323416536E0,-4.935485840E0,6.354144096E0,5.242292881E0,9.602905931E0
3.325416302E0,-5.003902435E0,6.230138302E0,5.431050301E0,9.661778833E0
3.327416068E0,-5.073541164E0,6.090860844E0,5.618585587E0,9.716373282E0
3.329415834E0,-5.108360767E0,6.019389629E0,5.710215569E0,9.743457450E0
3.331415667E0,-5.182275295E0,5.864840984E0,5.892864227E0,9.796845707E0
3.333415500E0,-5.222592354E0,5.789093494E0,5.982050419E0,9.827207212E0
3.335415366E0,-5.311167717E0,5.633934021E0,6.151871204E0,9.889147303E0
3.337415232E0,-5.441893101E0,5.399972439E0,6.378502369E0,9.972923109E0
3.339415065E0,-5.441893101E0,5.399972439E0,6.378502369E0,9.972923109E0
3.341414931E0,-5.540242195E0,5.245423317E0,6.506783962E0,1.002731205E1
3.343414797E0,-5.588500500E0,5.171508789E0,6.562372684E0,1.005189416E1
3.345414663E0,-5.683184624E0,5.024290085E0,6.654613495E0,1.009088495E1
3.347414596E0,-5.773592949E0,4.882569313E0,6.728528023E0,1.012160797E1
3.349414529E0,-5.817574978E0,4.815985203E0,6.759682178E0,1.013563985E1
3.351414462E0,-5.891489983E0,4.682816505E0,6.805497169E0,1.014658644E1
3.353414395E0,-5.953187466E0,4.563697815E0,6.835429192E0,1.014844180E1
3.355414295E0,-5.981897831E0,4.508109093E0,6.844592571E0,1.014665446E1
3.357414228E0,-6.050314903E0,4.345619202E0,6.856198788E0,1.012413841E1
3.359414661E0,-6.050314903E0,4.345619202E0,6.856198788E0,1.012413841E1
3.361414594E0,-6.082690716E0,4.241771698E0,6.848868370E0,1.009449114E1
3.363414594E0,-6.108957767E0,4.145865917E0,6.842148781E0,1.006591124E1
3.365414560E0,-6.122396946E0,4.097607613E0,6.836651325E0,1.005056883E1
3.367414526E0,-6.136446953E0,4.010864735E0,6.831153393E0,1.002036296E1
3.369414492E0,-6.146220684E0,3.968715191E0,6.823212147E0,1.000414679E1
3.371414458E0,-6.148663998E0,3.889302731E0,6.824433804E0,9.975251447E0
3.373414424E0,-6.154772758E0,3.821496725E0,6.821379662E0,9.950692710E0
3.375414390E0,-6.155383587E0,3.790342569E0,6.817714214E0,9.936632780E0
3.377414356E0,-6.144999027E0,3.719482183E0,6.803664207E0,9.893705444E0
3.379413989E0,-6.146831512E0,3.707875729E0,6.795112133E0,9.884605655E0
3.381413955E0,-6.140111923E0,3.699323654E0,6.785949230E0,9.870920772E0
3.383413921E0,-6.129116535E0,3.693825722E0,6.762125492E0,9.845646710E0
3.385413887E0,-6.123618603E0,3.706043005E0,6.746243000E0,9.835916539E0
3.387413853E0,-6.105292797E0,3.737197161E0,6.712034702E0,9.812881972E0
3.389413819E0,-6.091242790E0,3.762853622E0,6.696152210E0,9.803099537E0
3.391413785E0,-6.074138641E0,3.829437971E0,6.648504734E0,9.785824983E0
3.393413751E0,-6.058866978E0,3.913737297E0,6.591694355E0,9.771266200E0
3.395413684E0,-6.050925732E0,3.965049982E0,6.560540199E0,9.766064267E0
3.397413617E0,-6.049093246E0,4.146476746E0,6.449973583E0,9.766624685E0
3.399413550E0,-6.053369045E0,4.215504646E0,6.413321495E0,9.774684078E0
3.401413483E0,-6.056423664E0,4.291252136E0,6.375447750E0,9.784755823E0
3.403413416E0,-6.079636574E0,4.458018303E0,6.295424461E0,9.821826572E0
3.405413349E0,-6.089410305E0,4.545372009E0,6.260605335E0,9.845633739E0
3.407413282E0,-6.128505707E0,4.724355221E0,6.173251629E0,9.898845899E0
3.409413215E0,-6.174320698E0,4.907615185E0,6.085286617E0,9.961808877E0
3.411413148E0,-6.201198578E0,5.005964279E0,6.040082932E0,9.999857198E0
3.413413014E0,-6.267782688E0,5.187391281E0,5.940511703E0,1.007391718E1
3.415412880E0,-6.301991463E0,5.281464577E0,5.883701324E0,1.011073221E1
3.417412746E0,-6.437603474E0,5.548412800E0,5.687613487E0,1.022626864E1
3.419412646E0,-6.494413853E0,5.630268574E0,5.613088131E0,1.026567552E1
3.421412512E0,-6.554278851E0,5.712735176E0,5.534286499E0,1.030641749E1
3.423412378E0,-6.690501690E0,5.876447201E0,5.369963646E0,1.039865155E1
3.425412278E0,-6.769914150E0,5.956470490E0,5.280777454E0,1.044977937E1
3.427412111E0,-6.938512802E0,6.114073753E0,5.096295834E0,1.055921820E1
3.429411944E0,-7.129102707E0,6.272287846E0,4.900819302E0,1.068567874E1
3.431411777E0,-7.231117249E0,6.350478649E0,4.798804760E0,1.075389059E1
3.433411610E0,-7.439422607E0,6.512358189E0,4.588056087E0,1.089982002E1
3.435411443E0,-7.553043365E0,6.592992306E0,4.481765747E0,1.098190493E1
3.437411276E0,-8.019743919E0,6.924081326E0,4.013842583E0,1.133005415E1
3.439411009E0,-8.019743919E0,6.924081326E0,4.013842583E0,1.133005415E1
3.441410875E0,-8.141306877E0,7.004104614E0,3.892280579E0,1.142314349E1
3.443410675E0,-8.382597923E0,7.160486221E0,3.636327982E0,1.160876359E1
3.445410475E0,-8.618391991E0,7.304650307E0,3.368158340E0,1.178893919E1
3.447410275E0,-8.738732338E0,7.371234417E0,3.234378815E0,1.188115087E1
3.449410075E0,-8.965363503E0,7.493407726E0,2.957046032E0,1.205292592E1
3.451409875E0,-9.073487282E0,7.548385620E0,2.822044611E0,1.213549475E1
3.453409675E0,-9.294009209E0,7.641236782E0,2.545322657E0,1.229820207E1
3.455409475E0,-9.501092911E0,7.719427586E0,2.272876978E0,1.245095573E1
3.457409275E0,-9.814466476E0,7.801894665E0,1.877647042E0,1.267749467E1
3.459409508E0,-9.814466476E0,7.801894665E0,1.877647042E0,1.267749467E1
3.461409241E0,-9.909761429E0,7.818998814E0,1.752419710E0,1.274406093E1
3.463408974E0,-1.010707092E1,7.837324619E0,1.503797531E0,1.287780831E1
3.465408707E0,-1.029705048E1,7.833048820E0,1.266170979E0,1.299958043E1
3.467408440E0,-1.038929081E1,7.825718403E0,1.151939154E0,1.305780211E1
3.469408173E0,-1.056888485E1,7.798840046E0,9.356928468E-1,1.316809607E1
3.471407906E0,-1.065501690E1,7.776849270E0,8.336783648E-1,1.321755610E1
3.473407706E0,-1.082361603E1,7.711486340E0,6.339253783E-1,1.330486929E1
3.475407439E0,-1.096900177E1,7.621689320E0,4.463897645E-1,1.336444581E1
3.477407172E0,-1.115226173E1,7.440873146E0,1.873829067E-1,1.340800684E1
3.479406372E0,-1.115226173E1,7.440873146E0,1.873829067E-1,1.340800684E1
3.481406105E0,-1.123228455E1,7.299152374E0,2.977968007E-2,1.339562348E1
3.483405838E0,-1.126221752E1,7.220961571E0,-4.352414981E-2,1.337840513E1
3.485405571E0,-1.129703617E1,7.053584576E0,-1.803579628E-1,1.331948237E1
3.487405371E0,-1.130131245E1,6.963787556E0,-2.444988191E-1,1.327681362E1
3.489405171E0,-1.128909492E1,6.767088890E0,-3.636175394E-1,1.316698044E1
3.491404904E0,-1.124755669E1,6.552064419E0,-4.668537676E-1,1.302516917E1
3.493404637E0,-1.122373295E1,6.437221527E0,-5.163338780E-1,1.294900008E1
3.495404370E0,-1.114737415E1,6.197151661E0,-6.012440920E-1,1.276832541E1
3.497404103E0,-1.101115131E1,5.824523926E0,-7.173085213E-1,1.247738209E1
3.499404303E0,-1.101115131E1,5.824523926E0,-7.173085213E-1,1.247738209E1
3.501404036E0,-1.090363884E1,5.568571091E0,-7.759515643E-1,1.226786146E1
3.503403836E0,-1.085049438E1,5.437846184E0,-8.034405112E-1,1.216342535E1
3.505403569E0,-1.073504066E1,5.177617550E0,-8.510879874E-1,1.194877284E1
3.507403302E0,-1.067761898E1,5.043227196E0,-8.712465763E-1,1.184080902E1
3.509403035E0,-1.057499409E1,4.772614002E0,-9.170614481E-1,1.163827075E1
3.511402768E0,-1.047725487E1,4.502611160E0,-9.634872079E-1,1.144441717E1
3.513402501E0,-1.043082905E1,4.368220806E0,-9.891435504E-1,1.135173787E1
3.515402234E0,-1.034408665E1,4.109825134E0,-1.041677952E0,1.117926134E1
3.517401967E0,-1.022741127E1,3.746971130E0,-1.130864263E0,1.095073458E1
3.519401767E0,-1.022741127E1,3.746971130E0,-1.130864263E0,1.095073458E1
3.521401500E0,-1.015716171E1,3.531946421E0,-1.191339970E0,1.081951341E1
3.523401233E0,-1.013150597E1,3.431764603E0,-1.229213595E0,1.076732964E1
3.525400966E0,-1.008691216E1,3.248505116E0,-1.301906586E0,1.067677587E1
3.527400699E0,-1.005881214E1,3.087847471E0,-1.385595083E0,1.061293444E1
3.529400432E0,-1.004598427E1,3.017597914E0,-1.432020903E0,1.058670775E1
3.531400165E0,-1.003621101E1,2.902755260E0,-1.531591892E0,1.055922788E1
3.533399898E0,-1.004109764E1,2.858772993E0,-1.584737182E0,1.055971670E1
3.535399698E0,-1.005575848E1,2.800129890E0,-1.699579835E0,1.057580151E1
3.537399431E0,-1.011195755E1,2.779360533E0,-1.898110986E0,1.065736158E1
3.539399164E0,-1.011195755E1,2.779360533E0,-1.898110986E0,1.065736158E1
3.541398897E0,-1.017793083E1,2.809292793E0,-2.043496847E0,1.075445403E1
3.543398630E0,-1.021580505E1,2.833116531E0,-2.123520374E0,1.081196379E1
3.545398363E0,-1.030804539E1,2.905809641E0,-2.286010504E0,1.095104440E1
3.547398096E0,-1.041433620E1,3.010267496E0,-2.458885431E0,1.111603466E1
3.549397829E0,-1.046992493E1,3.071964979E0,-2.549904346E0,1.120528041E1
3.551397629E0,-1.058537865E1,3.214296579E0,-2.738050699E0,1.139644090E1
3.553397362E0,-1.064279938E1,3.293098211E0,-2.831513166E0,1.149483107E1
3.555397095E0,-1.076558399E1,3.469027281E0,-3.020270586E0,1.170700574E1
3.557396828E0,-1.094578934E1,3.767129660E0,-3.307987928E0,1.203928379E1
3.559396594E0,-1.094578934E1,3.767129660E0,-3.307987928E0,1.203928379E1
3.561396327E0,-1.106735134E1,3.985208511E0,-3.503464937E0,1.227364735E1
3.563396060E0,-1.112660503E1,4.095775127E0,-3.601814270E0,1.239152047E1
3.565395860E0,-1.124450207E1,4.325460434E0,-3.805843115E0,1.263459048E1
3.567395660E0,-1.135995579E1,4.558199883E0,-4.014148235E0,1.288173776E1
3.569395393E0,-1.142043114E1,4.674264431E0,-4.119216919E0,1.300934062E1
3.571395126E0,-1.152916527E1,4.904560566E0,-4.334852695E0,1.325772658E1
3.573394859E0,-1.163850975E1,5.139132977E0,-4.555985928E0,1.351379313E1
3.575394592E0,-1.169837475E1,5.255808353E0,-4.667774200E0,1.364784266E1
3.577394325E0,-1.186453056E1,5.612553596E0,-5.012912750E0,1.404980917E1
3.579393558E0,-1.192011929E1,5.732893944E0,-5.127755642E0,1.418623258E1
3.581393358E0,-1.197387505E1,5.850180149E0,-5.243208885E0,1.432094727E1
3.583393158E0,-1.209299374E1,6.081087112E0,-5.469840050E0,1.459928999E1
3.585392891E0,-1.215469074E1,6.194707870E0,-5.580406666E0,1.473946577E1
3.587392624E0,-1.228480530E1,6.426836967E0,-5.800929070E0,1.502902035E1
3.589392357E0,-1.235383320E1,6.542901516E0,-5.909663200E0,1.517731446E1
3.591392090E0,-1.249738693E1,6.771975517E0,-6.126520157E0,1.547832619E1
3.593391823E0,-1.264582729E1,7.001049995E0,-6.339101315E0,1.578340440E1
3.595391556E0,-1.272279549E1,7.115282059E0,-6.446613789E0,1.593912147E1
3.597391356E0,-1.294576168E1,7.475081444E0,-6.747770309E0,1.640128020E1
3.599391556E0,-1.302150917E1,7.599698067E0,-6.844286919E0,1.655775876E1
3.601391289E0,-1.308748245E1,7.726758003E0,-6.940192699E0,1.670782035E1
3.603391022E0,-1.322431660E1,7.991873741E0,-7.124673843E0,1.701509838E1
3.605390755E0,-1.327929401E1,8.128096581E0,-7.210805893E0,1.715812709E1
3.607390488E0,-1.339352608E1,8.415814400E0,-7.372074604E0,1.745164625E1
3.609390221E0,-1.343323231E1,8.556923866E0,-7.446599960E0,1.758193753E1
3.611389954E0,-1.351264477E1,8.848917961E0,-7.585877419E0,1.784489994E1
3.613389754E0,-1.356823349E1,9.135413170E0,-7.716602325E0,1.808586977E1
3.615389487E0,-1.357678509E1,9.274690628E0,-7.780132294E0,1.819009176E1
3.617389220E0,-1.357983971E1,9.652205467E0,-7.954228878E0,1.846203872E1
3.619388953E0,-1.356456852E1,9.762161255E0,-8.004320145E0,1.853014982E1
3.621388686E0,-1.354257679E1,9.878225327E0,-8.052577972E0,1.859636345E1
3.623388419E0,-1.347721481E1,1.006942654E1,-8.139931679E0,1.868922571E1
3.625388152E0,-1.343139935E1,1.016044521E1,-8.174751282E0,1.872067557E1
3.627387885E0,-1.331716824E1,1.030644226E1,-8.232783318E0,1.874429095E1
3.629387685E0,-1.317666912E1,1.042739296E1,-8.273711205E0,1.872990737E1
3.631387418E0,-1.310458660E1,1.048237133E1,-8.290815353E0,1.871758312E1
3.633387151E0,-1.292682457E1,1.056300545E1,-8.309142113E0,1.864729793E1
3.635386884E0,-1.283030796E1,1.059782505E1,-8.312195778E0,1.860170145E1
3.637386617E0,-1.238743114E1,1.066196537E1,-8.297534943E0,1.832962198E1
3.639386350E0,-1.238743114E1,1.066196537E1,-8.297534943E0,1.832962198E1
3.641386083E0,-1.226342487E1,1.066501999E1,-8.286540031E0,1.824283384E1
3.643385816E0,-1.200197506E1,1.064791584E1,-8.253553391E0,1.804291165E1
3.645385616E0,-1.186575222E1,1.063386536E1,-8.230951309E0,1.793387096E1
3.647385349E0,-1.156887150E1,1.057400131E1,-8.179027557E0,1.767893615E1
3.649385082E0,-1.125305367E1,1.048786926E1,-8.106945038E0,1.738819071E1
3.651384815E0,-1.108995342E1,1.043594551E1,-8.067850113E0,1.723328846E1
3.653384548E0,-1.074542522E1,1.031560516E1,-7.976830959E0,1.689691408E1
3.655384281E0,-1.057499409E1,1.017449474E1,-7.926740170E0,1.667885047E1
3.657384014E0,-9.838290215E0,9.922207832E0,-7.683004856E0,1.594586863E1
3.659383880E0,-9.838290215E0,9.922207832E0,-7.683004856E0,1.594586863E1
3.661383680E0,-9.648310661E0,9.832410812E0,-7.611533642E0,1.573854013E1
3.663383146E0,-9.259800911E0,9.637544632E0,-7.456373692E0,1.530436827E1
3.665382879E0,-8.870068550E0,9.426185608E0,-7.288996696E0,1.485464789E1
3.667382612E0,-8.669094086E0,9.316840172E0,-7.201642990E0,1.462259774E1
3.669382345E0,-8.268366814E0,9.091430664E0,-7.015940189E0,1.415073913E1
3.671382078E0,-8.066781044E0,8.973533630E0,-6.917590618E0,1.390864200E1
3.673381811E0,-7.661166668E0,8.745681763E0,-6.720281124E0,1.342916984E1
3.675381611E0,-7.254940987E0,8.520882607E0,-6.511365414E0,1.294748967E1
3.677381344E0,-6.635523796E0,8.194681168E0,-6.181498051E0,1.222267948E1
3.679380577E0,-6.635523796E0,8.194681168E0,-6.181498051E0,1.222267948E1
3.681380310E0,-6.425996780E0,8.085335732E0,-6.067877293E0,1.197853177E1
3.683380043E0,-6.013051987E0,7.873365879E0,-5.835137367E0,1.149763074E1
3.685379776E0,-5.589722633E0,7.662006378E0,-5.600565434E0,1.101443026E1
3.687379509E0,-5.384471893E0,7.559381008E0,-5.479613781E0,1.077789154E1
3.689379242E0,-4.968472481E0,7.354741096E0,-5.240765572E0,1.030745163E1
3.691379042E0,-4.768108845E0,7.255170345E0,-5.121646881E0,1.007986237E1
3.693378775E0,-4.365548611E0,7.056638718E0,-4.880966187E0,9.626941133E0
3.695378508E0,-3.978259802E0,6.864216328E0,-4.644561291E0,9.193256574E0
3.697378241E0,-3.412598610E0,6.592381477E0,-4.298200607E0,8.577869857E0
3.699378441E0,-3.412598610E0,6.592381477E0,-4.298200607E0,8.577869857E0
3.701378174E0,-3.065627337E0,6.420117378E0,-4.076456547E0,8.199602191E0
3.703377907E0,-2.895806789E0,6.339483261E0,-3.969555140E0,8.020730203E0
3.705377640E0,-2.575713396E0,6.187988758E0,-3.761860847E0,7.686162983E0
3.707377440E0,-2.416888237E0,6.111630440E0,-3.660457373E0,7.522786954E0
3.709377173E0,-2.119396925E0,5.968688011E0,-3.469867229E0,7.221984387E0
3.711376906E0,-1.845118523E0,5.830021381E0,-3.292716503E0,6.945184925E0
3.713376639E0,-1.713782430E0,5.766491413E0,-3.204140902E0,6.815863287E0
3.715376372E0,-1.462716818E0,5.644929409E0,-3.038596392E0,6.575548384E0
3.717376105E0,-1.111469269E0,5.481217384E0,-2.804635048E0,6.256603368E0
3.719375305E0,-1.111469269E0,5.481217384E0,-2.804635048E0,6.256603368E0
3.721375038E0,-8.933904171E-1,5.385922432E0,-2.658027411E0,6.072183841E0
3.723375104E0,-7.919867635E-1,5.341940403E0,-2.587777853E0,5.988335705E0
3.725374837E0,-5.946773291E-1,5.263749599E0,-2.446057081E0,5.834714750E0
3.727374570E0,-5.012149215E-1,5.227097511E0,-2.381916285E0,5.766046304E0
3.729374303E0,-3.179553747E-1,5.161124229E0,-2.255467176E0,5.641403293E0
3.731374036E0,-1.450804919E-1,5.110422134E0,-2.138792038E0,5.541831297E0
3.733373769E0,-6.139195710E-2,5.092707157E0,-2.078316212E0,5.500802981E0
3.735373502E0,9.804387391E-2,5.063996315E0,-1.976301789E0,5.436859391E0
3.737373302E0,3.246748745E-1,5.043227196E0,-1.834581017E0,5.376359533E0
3.739373602E0,3.246748745E-1,5.043227196E0,-1.834581017E0,5.376359533E0
3.741373335E0,4.633412957E-1,5.041394711E0,-1.748449087E0,5.356063853E0
3.743373068E0,5.287038684E-1,5.043838024E0,-1.707521081E0,5.351210894E0
3.745372801E0,6.612616181E-1,5.054222584E0,-1.624443412E0,5.349883106E0
3.747372534E0,7.858781219E-1,5.073770523E0,-1.547474384E0,5.362408854E0
3.749372267E0,8.439103365E-1,5.080490112E0,-1.510211587E0,5.366964084E0
3.751372000E0,9.666942358E-1,5.112865925E0,-1.435685992E0,5.397878285E0
3.753371800E0,1.022282958E0,5.125693798E0,-1.400866747E0,5.411120679E0
3.755371600E0,1.143234253E0,5.160513401E0,-1.325730324E0,5.449352623E0
3.757371333E0,1.317941785E0,5.228929996E0,-1.223104954E0,5.529436245E0
3.759371133E0,1.317941785E0,5.228929996E0,-1.223104954E0,5.529436245E0
3.761370866E0,1.437671304E0,5.283297062E0,-1.160185814E0,5.596977554E0
3.763370599E0,1.495092630E0,5.314451218E0,-1.129031658E0,5.635016078E0
3.765370332E0,1.613600492E0,5.373094559E0,-1.072832108E0,5.711814109E0
3.767370065E0,1.732719302E0,5.431737423E0,-1.017854214E0,5.791555474E0
3.769369865E0,1.791362286E0,5.459226131E0,-9.940304756E-1,5.830971221E0
3.771369598E0,1.912924528E0,5.510539055E0,-9.445503950E-1,5.909102840E0
3.773369331E0,1.978897929E0,5.531919479E0,-9.207266569E-1,5.946924223E0
3.775369064E0,2.100460052E0,5.571014881E0,-8.718574047E-1,6.017331184E0
3.777368797E0,2.297158718E0,5.620494843E0,-7.979426980E-1,6.124019350E0
3.779368530E0,2.297158718E0,5.620494843E0,-7.979426980E-1,6.124019350E0
3.781368263E0,2.429105759E0,5.646151066E0,-7.521278262E-1,6.192356007E0
3.783367996E0,2.500576973E0,5.662644386E0,-7.258606553E-1,6.232599805E0
3.785367796E0,2.644130230E0,5.690133572E0,-6.769914031E-1,6.310892338E0
3.787367529E0,2.792570353E0,5.716400623E0,-6.238461137E-1,6.392563589E0
3.789367262E0,2.868928671E0,5.732893944E0,-6.000223756E-1,6.438699522E0
3.791366995E0,3.027753592E0,5.757328510E0,-5.511531830E-1,6.528238140E0
3.793366728E0,3.189632893E0,5.778098106E0,-4.992296100E-1,6.618867420E0
3.795366461E0,3.275154114E0,5.787261009E0,-4.802927971E-1,6.667061244E0
3.797366194E0,3.529273987E0,5.805586815E0,-4.240931869E-1,6.807383357E0
3.799365894E0,3.611129999E0,5.806808472E0,-4.137084782E-1,6.850579479E0
3.801365694E0,3.695429325E0,5.804365158E0,-4.002694488E-1,6.892537154E0
3.803365460E0,3.855475903E0,5.795202255E0,-3.849978149E-1,6.971175434E0
3.805365226E0,3.934888363E0,5.784206867E0,-3.807217777E-1,7.006093390E0
3.807364992E0,4.086993694E0,5.752441883E0,-3.727805018E-1,7.066333588E0
3.809364758E0,4.163352013E0,5.732893944E0,-3.721696436E-1,7.094933629E0
3.811364524E0,4.308738232E0,5.688911438E0,-3.740022480E-1,7.146244901E0
3.813364290E0,4.452291489E0,5.632711887E0,-3.758348525E-1,7.189686679E0
3.815364056E0,4.521929741E0,5.604612350E0,-3.758348525E-1,7.211156635E0
3.817363889E0,4.727791786E0,5.516647816E0,-3.709479272E-1,7.274821005E0
3.819363122E0,4.792543411E0,5.490991116E0,-3.733913898E-1,7.297867970E0
3.821362888E0,4.860349178E0,5.461669922E0,-3.685044646E-1,7.320425398E0
3.823362654E0,4.989852905E0,5.403637409E0,-3.642283976E-1,7.364142285E0
3.825362420E0,5.055215359E0,5.374927044E0,-3.636175394E-1,7.387642436E0
3.827362186E0,5.173723221E0,5.315672874E0,-3.605632186E-1,7.426560167E0
3.829361952E0,5.228701115E0,5.288794994E0,-3.617849350E-1,7.445908687E0
3.831361785E0,5.334380627E0,5.233206272E0,-3.648392558E-1,7.481655715E0
3.833361618E0,5.429675579E0,5.171508789E0,-3.697261810E-1,7.507501415E0
3.835361384E0,5.476101398E0,5.143408775E0,-3.721696436E-1,7.522024368E0
3.837361150E0,5.593998432E0,5.050557613E0,-3.819434941E-1,7.546312444E0
3.839361416E0,5.625763416E0,5.016348839E0,-3.862195611E-1,7.547326364E0
3.841361182E0,5.662415504E0,4.983362198E0,-3.923282027E-1,7.553195983E0
3.843360948E0,5.724723816E0,4.915556431E0,-3.990477324E-1,7.556083436E0
3.845360714E0,5.752823353E0,4.879515171E0,-4.008803070E-1,7.554161095E0
3.847360547E0,5.807190418E0,4.814763546E0,-4.082106948E-1,7.554604194E0
3.849360313E0,5.862779140E0,4.754898548E0,-4.143193662E-1,7.559953703E0
3.851360079E0,5.892100811E0,4.728020668E0,-4.143193662E-1,7.565890030E0
3.853359845E0,5.948911190E0,4.687703609E0,-4.204280078E-1,7.585569800E0
3.855359611E0,5.978843689E0,4.673653603E0,-4.253149331E-1,7.600690932E0
3.857359377E0,6.104071140E0,4.649219036E0,-4.534147382E-1,7.686384524E0
3.859358677E0,6.104071140E0,4.649219036E0,-4.534147382E-1,7.686384524E0
3.861358443E0,6.139501095E0,4.652884007E0,-4.583016634E-1,7.717048897E0
3.863358243E0,6.207918167E0,4.663879871E0,-4.723515511E-1,7.779019181E0
3.865357976E0,6.243348122E0,4.673653603E0,-4.809036553E-1,7.813686844E0
3.867357709E0,6.312376022E0,4.691979408E0,-4.967861474E-1,7.880834873E0
3.869357442E0,6.388734341E0,4.707251072E0,-5.126686692E-1,7.952167522E0
3.871357175E0,6.418055534E0,4.713970661E0,-5.242751241E-1,7.980464939E0
3.873356908E0,6.482807636E0,4.720690250E0,-5.462662578E-1,8.038041933E0
3.875356641E0,6.542061329E0,4.720690250E0,-5.749769211E-1,8.087897213E0
3.877356374E0,6.615365028E0,4.714581490E0,-6.378960609E-1,8.148450433E0
3.879356207E0,6.615365028E0,4.714581490E0,-6.378960609E-1,8.148450433E0
3.881355940E0,6.634302139E0,4.711527348E0,-6.629415154E-1,8.164064323E0
3.883355673E0,6.670953751E0,4.704807758E0,-7.179193497E-1,8.194647532E0
3.885355406E0,6.704551697E0,4.699920654E0,-7.832819819E-1,8.225192902E0
3.887355139E0,6.719823360E0,4.696255684E0,-8.168795705E-1,8.238818828E0
3.889354872E0,6.746090412E0,4.692590237E0,-8.975137472E-1,8.266539173E0
3.891354605E0,6.760751247E0,4.688314438E0,-9.408851862E-1,8.280900593E0
3.893354338E0,6.776633739E0,4.687703609E0,-1.041067123E0,8.305489192E0
3.895354138E0,6.799235821E0,4.692590237E0,-1.144303322E0,8.340230271E0
3.897353871E0,6.815118313E0,4.698698997E0,-1.308626056E0,8.380698780E0
3.899353571E0,6.815118313E0,4.698698997E0,-1.308626056E0,8.380698780E0
3.901353304E0,6.818172455E0,4.704807758E0,-1.365436554E0,8.395660108E0
3.903353037E0,6.823670387E0,4.712138176E0,-1.473559737E0,8.422476004E0
3.905352770E0,6.826113701E0,4.731685638E0,-1.582293749E0,8.455077217E0
3.907352503E0,6.827946186E0,4.742681503E0,-1.638493299E0,8.473401752E0
3.909352303E0,6.827946186E0,4.767116070E0,-1.739896894E0,8.507260778E0
3.911352103E0,6.826724529E0,4.784220219E0,-1.791820526E0,8.526637772E0
3.913351836E0,6.827335358E0,4.820261478E0,-1.892613292E0,8.569096445E0
3.915351569E0,6.829167843E0,4.859967709E0,-1.990962505E0,8.615146618E0
3.917351302E0,6.831000805E0,4.907004356E0,-2.133294106E0,8.677108245E0
3.919351035E0,6.831000805E0,4.907004356E0,-2.133294106E0,8.677108245E0
3.921350768E0,6.826724529E0,4.924108505E0,-2.226145744E0,8.706706452E0
3.923350501E0,6.826724529E0,4.926551819E0,-2.265241146E0,8.718164834E0
3.925350301E0,6.815118313E0,4.919221401E0,-2.345264435E0,8.726101196E0
3.927350034E0,6.807177067E0,4.905782223E0,-2.382527113E0,8.722430526E0
3.929349767E0,6.782131195E0,4.866075993E0,-2.445446253E0,8.698057627E0
3.931349500E0,6.746090412E0,4.811709404E0,-2.500424147E0,8.655310748E0
3.933349233E0,6.725320816E0,4.775057316E0,-2.522415400E0,8.625177789E0
3.935348966E0,6.668510437E0,4.697477341E0,-2.553569555E0,8.547282743E0
3.937348699E0,6.560387135E0,4.574693680E0,-2.573117018E0,8.401632746E0
3.939348899E0,6.560387135E0,4.574693680E0,-2.573117018E0,8.401632746E0
3.941348699E0,6.477920532E0,4.492837429E0,-2.573117018E0,8.292766352E0
3.943348432E0,6.436992645E0,4.450077057E0,-2.566397667E0,8.235560522E0
3.945348165E0,6.350249767E0,4.374940395E0,-2.545628309E0,8.120714196E0
3.947347898E0,6.305656433E0,4.339510441E0,-2.529745579E0,8.061778130E0
3.949347631E0,6.225022316E0,4.272315025E0,-2.488206863E0,7.949512684E0
3.951347364E0,6.148053169E0,4.213061333E0,-2.438115835E0,7.841737843E0
3.953347097E0,6.108346939E0,4.186182976E0,-2.410626888E0,7.787628152E0
3.955346830E0,6.039319038E0,4.129372597E0,-2.347096920E0,7.683355806E0
3.957346630E0,5.936693668E0,4.047516823E0,-2.247525930E0,7.528485701E0
3.959345896E0,5.936693668E0,4.047516823E0,-2.247525930E0,7.528485701E0
3.961345629E0,5.879272461E0,4.001701832E0,-2.173000336E0,7.436490616E0
3.963345362E0,5.851783752E0,3.977878094E0,-2.138792038E0,7.391976637E0
3.965345095E0,5.798638344E0,3.938782692E0,-2.071596861E0,7.309564234E0
3.967344828E0,5.750990868E0,3.913737297E0,-2.008677721E0,7.240581591E0
3.969344561E0,5.727777958E0,3.904574394E0,-1.981188655E0,7.209594304E0
